screen_name,text,source,favorite_count,retweet_count,verified,followers_count
JackieViteri, unbelievable please hurry ,Twitter for iPhone,0,0,False,1185
clichebreed, my iphone s plus has been perfect for years wo not trade it at all ,Twitter for iPhone,0,0,False,365
KingJemzSMG, is going downhill so fast how do you care more about everything else but the one thing thats most important to people security you guys are sabotaging a brand ,Twitter for iPhone,0,0,False,1492
MobileInstitute, has disabled group calls after it was humiliated on by a bug that lets people listen in on you ,Twitter for Android,0,0,False,1459
CFEArena, and many more companies are here at the career fair in waiting to meet you now come now pm to get this bread ,Sprout Social,1,2,True,8066
kayceefosho,a glitch in app allowed one user to call another listen in on conversations via the device mic even though they did not answer this is what happens when engineers want to check in on an ex just use like the rest of us ,Twitter Web Client,0,0,False,568
jeronimoburgers,lovely touch bar ,Twitter for iPhone,3,0,False,365
McDuggler, would be nice to close my rings but my watch never picks up my km walk i do every day i can walk for minutes and my watch will only register like mins par for the course quality going down prices going up do not get me started ,Twitter for iPhone,0,0,False,100
OxideAUS, best battery life in an iphone well you d bloody hope so,Twitter for Android,0,0,False,0
ilovetravel52, actually insane wow ,Twitter for Android,0,0,False,3
nishantsahai1, need to be addressed soon thanks,Twitter Web App,0,0,False,169
BraxtonKai, imo just punishment for buying apple xd,Twitter Web App,0,0,False,50
EricElziere, maybe not but their deafening silence on the macpro subject was frustrating and has become hopeless ,Twitter Web Client,1,0,False,62
EricElziere,every day since days breaks a new record days since the was last updated dear shall we have to wait more than days before you unveil a new one or will you break this record endlessly which would mean the end of the mac story ,Twitter Web Client,1,0,False,62
officialcillap, oh shit ,Twitter for iPhone,0,0,False,328
AmariOhSoPretty,lol played no games fixing that over night lol ,Twitter for iPhone,0,0,False,2449
DaddyZoey,bruh is wild ,Twitter for iPhone,0,0,False,902
happy_ending38, if the bug happen to huawei phone will it be the same headline is it a bug or spy ,Twitter for iPhone,0,0,False,48
LPNational,fyi iphone users ,Twitter for iPhone,45,21,True,132705
Assamer1401, currently ,Twitter for Android,1,0,False,96
Assamer1401, currently ,Twitter for Android,0,0,False,96
kacongyudha,is this a bug invert colors succeeded but when i screenshot it turns to normal ,Twitter for iPhone,0,0,False,141
BoostSZN, facetime ,Twitter for iPhone,0,0,False,5315
davemsheldon, disables group facetime following reports of eavesdropping security flaw on the same day as earnings oof from ,Twitter for iPhone,0,0,False,97
fashiontechguru,for reals y all turn off until patches it ,Twitter for iPhone,0,0,False,1593
amyrochlin,use of in clinical trials new fda program could bring clinical trials to you ,Twitter for iPhone,4,4,False,331
Quis_Steezy,i feel like owe me something for free after yesterday i felt violated ,Twitter for iPhone,1,0,False,1718
cdornbell,spent about hours receiving tech support with a senior advisor from yesterday awful issue with phone but the assistance from your advisor was truly extraordinary thank you ,Twitter Web Client,1,0,False,745
BlkMoneyDotCom,i just disabled on all of my ios devices because of a bug ,Twitter for iPhone,12,1,False,1664
BlkMoneyDotCom, oh all phones have bugs from time to time but i look at all the companies the same they all used copper and other natural resources partially mined by african children most of them are produced in asia by the underpaid poor most of the money goes to heartless corporations ,Twitter for iPhone,1,0,False,1664
Loopziii, this must be patched ,Twitter for iPhone,0,0,False,17
Mrs_SLP, i really want to pitch a marketing idea to you guys soooo bad it is big i am just an upper middle class woman with a vision to share please tell me how ,Twitter for Android,0,0,False,1106
jasonbezerra, i have not had any connectivity issues with my pixel just sayin ,Twitter for Android,1,0,False,485
Dylan_Gardner, shipping currently days in the uk us and us store stock is showing availability from hopefully the new model will be launched prior to my birthday ,TweetDeck,0,0,False,184
EdwinInterviews, surprised to see this why needs to use when he can afford ,Twitter for Android,1,0,False,25
chiccdominguez,i seriously can handle when my phone wo not connect to the wifi however the fact that my phone ca not even turn on is frustrating sos so i can talk to my family ,Twitter Web Client,9,0,False,282
otiose94, rushes to fix bug that let users eavesdrop on others ,Twitter Web Client,0,0,False,6532
bbkhbb, looks like they have i thought this this should have a kill switch ,Twitter for iPhone,1,0,False,150
bbkhbb, fix coming in one week they should fix something like this in hours and then it will still take days for everyone to get the fix unbelievable ,Twitter for iPhone,1,0,False,150
bbkhbb, this and the high sierra password bug you can hardly imagine worse ,Twitter Web Client,0,0,False,150
bbkhbb,holy shit massive security f up by tested it with a friend and it is real turn off the facetime now i guess ,Twitter Web Client,3,1,False,150
pedrodelgado991, yet they re the most profitable company on earth ,Twitter for iPhone,1,0,False,69
pedrodelgado991, i got so many friends that i do not need to worry about the bug ,Twitter for iPhone,1,0,False,69
RadRamiel, sometimes i feel like they ve basically given up on the pro market ,Twitter for iPhone,0,0,False,44
StarringDonell,not apple turned off group facetime android here i come ,Twitter for iPhone,0,0,False,1783
StarringDonell,if you facetime me and im unavailable i turned facetime off until fixes the issue with facetime ,Twitter for iPhone,1,0,False,1783
ogdlb,definitely turned off facetime until get they shit together,Twitter for iPhone,0,0,False,153
credittrends, keep an eye on the tax rates accrued cash and global see our report and if we still recommend short position ct capital research,Twitter Web Client,0,0,False,508
only_nonie,steve would ve never let this shit happen fr get y all shit together fr,Twitter for iPhone,0,0,False,798
datprettypoodle, apple moving wocky got niggas being able to see and hear you even if you do not pick up the facetime call ,Twitter for iPhone,0,0,False,773
datprettypoodle,calmly turned my facetime off can suck it with they feds movements ,Twitter for iPhone,2,0,False,773
chocoLIT__,i am js doe how you gon let a mf answer my phone ,Twitter for iPhone,0,0,False,746
InCisco,group facetime bug reported to over a week ago also posted on twitter apple appears to done nothing with it ,Twitter Web Client,0,0,False,41
MrMcSwiftface, bugs are all part of the software development lifecycle the only way you can be fully private is to never be near any technology ,Twitter for iPhone,0,0,False,1250
MrMcSwiftface, you re totally getting sherlocked soon ,Twitter for iPhone,0,0,False,1250
alesieur_us, what happening at am ,Twitter for Android,0,0,False,27
alesieur_us, oh that ,Twitter for Android,0,0,False,27
FamGotDaJUICE, wtf y all got going on ,Twitter for iPhone,0,0,False,647
loveeelolaaa,i am dead cause wtf do think this is ,Twitter for iPhone,0,1,False,3033
geekandi,major iphone facetime bug lets you hear the audio of the person you are calling before they pick up damn you now my rantings against has new fuel for their fire ,Tweetbot for Mac,1,0,False,764
italianloafers, right this is trumps fault ,Twitter for iPhone,0,0,False,5010
italianloafers,i turned my facetime right tf off until gets this mess together ,Twitter for iPhone,1,1,False,5010
italianloafers, they need it to fixed asap ,Twitter for iPhone,0,0,False,5010
errahhka,can someone sue for this facetime glitch this is invasion of privacy,Twitter Web App,0,0,False,147
jayway,the is celebrating years this year when released in it really changed the game of personal computing congratulations ,Twitter Web Client,4,1,False,1308
TheRandyPuff, think about switching google pixel and oneplus makes amazing phones,Twitter for Android,0,0,False,186
Rodd18, apple disabled group facetime,Twitter for iPhone,0,0,False,1023
NotTodayKatie, disabled group facetime last night so ,Twitter for iPhone,0,0,False,1375
HarshaKommired3, yrs of challenge which one do you like the most ,Twitter for Android,3,0,False,4
marwazahabi,dear apple you can do better so please do ,Twitter for iPhone,1,0,False,5
Arpit_siku,i hereby advice all my fellow mates not to buy a single product of these peoples are doing frauds by using the word i will surely file a consumer case just to let them know the power of a customer kindly this ,Twitter for iPhone,0,0,False,151
Arpit_siku,sad to say that the most worst decision i took in my life is that i bought s since day i am observing a pink line in my display now u people are ignoring that will surely file a consumer case against u ,Twitter for iPhone,0,0,False,151
Arpit_siku, your representative told me to call me within mins but it seems his min is equal to hour ,Twitter for iPhone,0,0,False,151
turnerbang, can we not fix this bug probably could save so many people from surprising heartbreak ,Twitter for iPhone,0,0,False,985
ItzKennySP, mine was s and imma buy the iphone xi r when it releases ,Twitter for iPhone,1,0,False,60
ItzKennySP, i do not think there anything wrong with it it is just starting to be considered an outdated idea which is why i propose the idea of lightning jacks on the iphone but that ms close minded freak does not like my idea ,Twitter for iPhone,0,0,False,60
ItzKennySP, i love iphone and all apple products ,Twitter for iPhone,1,0,False,60
ItzKennySP,what i want to see in iphone xi a triple camera that is not that ugly asymmetrical box bringing back touch id lightning ports i do not want you to switch to usb c though ,Twitter for iPhone,0,0,False,60
dennismarcus,deadly combination of and in ,Twitter for iPhone,15,3,False,4488
dennismarcus,it is time to keep using that hashtag the is here from ,Twitter Web Client,2,0,False,4488
MusicTodayUSA, apple does listen to their customers and they let everyone else eavesdrop on other iphones with the group facetime bug without their consent and without answering the call disgraceful the company does not deserve their huge profits ,Twitter for iPhone,0,0,False,47
BeckyMarkham1,thank you for making earphone washing machine durable when the other half does not check pockets when putting a wash on ,Twitter for iPhone,0,0,False,214
AyushSh2003, finally got first crush of google assistant ,Twitter for Android,12,0,False,8
ApexJacq, i have been too loyal to you for this if i turn in my ipad iphone and apple watch will you give me a mlk new samsung devices for free ,Twitter for iPhone,0,0,False,110
minajcum, they fixed it,Twitter for iPhone,0,0,False,12059
wegotbids,thats why we everything look into that facetime shit ,Twitter for iPhone,0,0,False,104
Marc_Prada, does not notify you of how many devices your imessage account is active on as easily as you may think ,Twitter for iPhone,0,0,False,895
American915, i mean when it comes to big tech apple is miles ahead when it comes to consumer privacy ,Twitter for iPhone,1,0,False,189
gerosan, never thought of this before but its definitely a low key approach if the ar ecosystem is well integrated with their existing technologies consumer ar can be built out even more ,Twitter Web Client,1,0,False,485
_SparkleandPop, longest battery life ever in an iphone still not something to shout about considering they last about minutes ,Twitter for iPhone,0,0,False,489
TylerTedro,iphone xs max speakers wow also your team leader at easton restored my humanity in your company thanks for the trade in for my bricked and cracked x ,Twitter for iPhone,0,0,False,217
vpthompson_MS, privacy bug lets another user listen in business insider ,Twitter for iPhone,0,0,False,247
Imaginary_One, it is a bug turn off facetime ,Twitter for Android,0,0,False,865
dpcannam, have been enjoying my macbook air for years without any issues ,Twitter for iPhone,1,0,False,445
IndiaAheadNews, software bug enables eavesdropping on app click here to read the full story ,Twitter Web Client,0,0,False,1422
KristenCurrieTV,heads up iphone users bug in the software could allow for people to listen in on see those they re calling before they answer details on solution to the problem video ,TweetDeck,11,2,False,5668
Thogstacker, have had bad luck with more than once ,Twitter for Android,0,0,False,8629
John_Milazzo,for as stylistic and image conscious a company as is do not ya think they could do a little better than the black n gray camera icon ,Twitter for iPhone,0,0,False,154
CoachEvans9, thanks ,Twitter Web Client,0,0,False,1239
shamsulamar, kindly lower down the price this is over price ,Twitter for iPhone,0,0,False,232
TinoXIII,the smartphone era is dying the iphone and galaxy line of phones are not worth the additional price tag over budget phones like the ,Twitter for Android,1,1,False,310
Rat3B,shutting down facetime until fixes this garbage in the ios x x crap ,Twitter for iPhone,3,0,False,628
ProcessingCom, hi at stand n we have an exciting competition to win a watch or a if you think you can get the quickest time on the track in our life size f car please come on down ,Twitter Web Client,3,0,False,248
DynamicSines, why securities are not something this company should ever boast about shamefull ,Twitter for Android,0,0,False,160
olearydan,it is encouraging that some of the code i wrote for my rejected ar watch bands app intellectual property infringement comes in so handy for my current ar project except this time around all assets will be my own ,Twitterrific for Mac,4,2,False,242
FGrammatica,shot on iphone xr experiments ii full circle behind the scenes via ,Twitter for iPhone,0,0,False,260
_NickiIsMyQueen,fix that shit ,Twitter for iPhone,0,0,False,9592
pockebit,yesterday we were celebrating data protection day and today we are turning off facetime on all of our devices when you do not follow the news you are an easy target in a digital world you need a secure digital tool so choose an ultimate money tool choose pockebit ,Twitter Web Client,2,0,False,168
aeliasnet, totally agree and efficient and powerful cpus are a part of it and i also think that tim cook data privacy tour is to make people comfortable with their ar efforts,Twitter for Android,0,0,False,1677
rbcarson, i am happy their stocks are taking a hit their prices are out of control and pure greed the stock price is all they listen to they do not listen to their customers so the market is the next best thing ,Twitter for iPhone,0,0,False,500
Shawnie610, so now ppl can listen to you without saying anything on the same person call either way wow either being next to the phone or being called for the phone ,Twitter for iPhone,0,0,False,1189
Shawnie610, what the problem i think it is that you can facetime someone and have someone else listening to everything u saying right ,Twitter for iPhone,0,0,False,1189
chrisagiddings, siri may be technically better than alexa from an accuracy standpoint but the extensions to alexa for so many areas of functionality made it functionally more useful siri is on its way back up has a neurotic need for everything to be nearly perfect not how ai grows ,Twitter for iPhone,0,0,False,3756
Qgirl50, sounds like someone was bored and thought this would be fun or got paid alot of money to slip this bug in ,Twitter for Android,0,0,False,399
algametrade, sounds like left their back door open by accident ,Twitter for Android,0,0,False,2558
realDonaldTrKGB, there no extra charge for it ,Twitter Web Client,0,0,False,951
markno, cool can i trade my first gen ipad pro with a discount ,Twitter for iPhone,0,0,False,248
KUT,a glitch in facetime app let users hear the other person and in some cases see video even if the recipient never accepted the call ,TweetDeck,1,2,True,92528
LorYenss, hey sis what r u doing i dont want anyone listening to my convos so pls fix it plss,Twitter for iPhone,0,0,False,199
akshay_moorthy,for a moment i thoughts has a new category bug fixes until i realised that it is the update description of mediums update description are always fun to read ,Twitter for iPhone,1,0,False,377
felipecocco,a student in the ethics and tech class yesterday was very surprised at much goes into shaving milliseconds for end user experiences online he questioned how that could possibly make a difference security bug reveals just how often speed is a primary focus ,Twitter Web Client,3,0,False,60
JoshToTheMax, i heard you guys beat samsung to the punch with a foldable device ,Twitter for iPhone,0,0,False,14
starletcharice,my girl heard my entire conversation without me answering the phone ,Twitter for iPhone,0,0,False,888
starletcharice,sooooo about this class action lawsuit we filing against ,Twitter for iPhone,0,0,False,888
news10nbc,if you have an device with facetime you may want to disable it ,SocialNewsDesk,0,0,True,117394
expertfile,will the market still shine on once it is q earnings come out today contact lin zheng from if you are covering today ,Hootsuite Inc.,1,1,False,8946
rickaya_chanell, what are you doing my guy ,Twitter for iPhone,1,0,False,11
Bitc0n,that how you make trillion dollars ,Twitter for Android,0,0,False,411
PfunkRose, as a parent i am really disturbed by this whole can y all please make an update to fix this stat ,Twitter for Android,0,0,False,217
MacCanTurn, i am reading all about that now there a software update coming at the end of the week ,Twitter for iPhone,0,0,False,646
robwilliamsNY, ios update hints at apple news magazines aapl,Twitter for iPhone,0,0,True,19150
500Gunna,yoooo fix that shit u know what i am talkin bout,Echofon,0,0,False,927
nethead, has created a great surveillance tool in their facetime product ,Twitter for iPhone,0,0,False,1609
Briitnneeyy, playing games tf,Twitter for iPhone,0,0,False,58
damnniiyah, please fix this i was knocked out last night and suddenly all i heard was this dude voice ,Twitter for iPhone,0,0,False,541
NJDavidD, needs to learn a lot more about the communication tech industry for example if they were the old they d claim that ability to connect w no user intervention is a feature not a bug ,Twitter Web Client,0,0,False,2214
OpenOut_in, this is indeed pretty nice ,Twitter Web Client,0,0,False,291
nickhobart, my _hope_ is they release a patch for a massive facetime bug ,Tweetbot for Mac,0,0,False,373
nickhobart,dear i hope later this week means tuesday at am pacific time ,Tweetbot for iΟS,0,0,False,373
AndrewGotow, i think the apple watch was a huge precursor to ar tech for a similar reason it got us used to the idea of a wearable phone peripheral and prototyped how such a device could work ,Twitter for iPhone,3,0,False,38
TheAppWhisperer,brand new iphone photography podcast show coming soon ,Twitter Web Client,2,1,False,23007
TheAppWhisperer,mobile photography art the recipe i ca not live without with fleur schim ,Twitter Web Client,0,0,False,23007
ElCritiq, if apple does it the calls it a bug if does it it is a criminal offence they are eavesdropping such hypocrisy the us tech giants are bigger thieves than the no one is a saint ,Twitter Web Client,1,0,False,35
vikasrbadiger,nothing beats a brilliant sunset at work december shot on iphone ,Twitter for iPhone,6,1,False,133
brit_gal65,if you use you might want to disable it until released a fix ,Twitter for iPhone,0,0,False,354
anilkoman,or do not do double standard there is not whole information in these examples ,Twitter for iPhone,0,0,False,1936
anilkoman,first of all start to apply your policy with your own product dear ,Twitter for iPhone,1,0,False,1936
BigMoneyMere, i do not appreciate the invading of my privacy i am filing the biggest lawsuit against you guys because i did not ask for the accident to happen when someone playing on my phone answering their own calls ,Twitter for iPhone,0,0,False,1857
josequinones,from the company that claims user privacy is a priority ,Twitter for Android,2,0,False,4367
sagyaan,i have blamed airtel but who knew is to blame this is beyond crazy first things first own up the issue is not that a basic courtesy ,Twitter for iPhone,0,0,False,76
Roxane_L,what makes a platform the best hardware games available ,Twitter for Android,2,1,False,65
gopidon,fire the whole team ,Twitter for iPhone,0,0,False,369
Phildabarber1, ima facetime you do not answer ,Twitter for Android,0,0,False,33
sethmhardy, my wife had an opposite experience she had to insist repeatedly she had not paid for the phone while staff were sharing pet photos maybe is more like healthcare than we imagine with high sigma and crappy experiences ,Twitter for iPhone,5,0,False,722
Kaytay_Lay, i need push notifications for the weather app so i know it is going to rain,Twitter for iPhone,1,0,False,140
black_forecast, because is already listening in without our consent ,Twitter for iPhone,0,1,False,27
AveryPalmer13, that still pretty wicked,Twitter for Android,0,0,False,27
RoccoNY1, disables after bug allows users to listen in before call starts cnn ,Twitter for iPad,1,0,False,2578
Pierrot_GRD, please make this concept comes true ,Twitter for iPhone,0,0,False,129
mikedalena, the truth is your least expensive new phone is the original a huge gamble packed with new tech was almost half that price at adjusted for inflation an entry level phone should be you re ,Twitter for iPad,0,0,False,416
IndrenNair, grr ct cfc ,Twitter for iPhone,0,0,False,1
habarent, why the fuck does apple use the s out of all the iphones that wildly specific,Twitter for iPhone,0,0,False,4
YONCEGISELLE, y all better fix this shit giving my anxiety like damn ,Twitter for iPhone,0,0,False,1318
banzayCL,the absolute state of ,Twitter for Android,0,0,False,137
IntellicheckIDN,more concerns with disturbing news of a facetime bug looks at moves in response to the flaw that others could use to access your phone microphone and camera ,Twitter Web Client,0,0,False,338
strictlymacin, i was close wishful thinking ,Twitter for iPhone,0,0,False,56
strictlymacin, and mobile will announce a t mobile g tomorrow where mine ,Twitter for iPhone,0,0,False,56
Alex80QM, arrogance on not responding to comments from the press it shows a serious disregard for the value of democracy and the role free press has to hold accountable our society ,Twitter for iPhone,0,0,False,191
supert3d1975,choices choices in ios or risk of loosing wifi cell connectivity in ios aapl apple is loosing their a game ,Twitter for iPhone,0,0,False,215
GigaTigga,this is why you should not be so cocky tim ,Twitter for iPad,0,0,False,227
chadalexanderuk,what a mere smh,Twitter for iPhone,0,0,False,601
1WorldIdentity,a bug in facetime allows callers to get audio and video of a recipient even if they have not accepted the call a fix is in the works ,HubSpot,0,1,False,5221
asthajain22,the perks of living in a beautiful country view of yamunotri from camel back road clicked by ,IFTTT,0,0,False,2415
MOmerKhalid, shot on the iphone plus shot on the iphone x shot on the iphone x ,Twitter for iPhone,3,4,False,197
MOmerKhalid,shot on the iphone plus ,Twitter for iPhone,5,4,False,197
MOmerKhalid,shot on the iphone x ,Twitter for iPhone,4,5,False,197
WSPeanut, yes even on dnd girl ai not right all the investigating bitches soooooopd,Twitter for iPhone,0,0,False,146
LuckyDil2, make reasonable phones and do not make fools with your box charger and other things and garbage phones ,Twitter for Android,1,0,False,28
schick__happens,it is why do we still not have a mark as unopened option for text messages to remind us to answer them ,Twitter for iPhone,1,0,False,492
SmOoTh_NoOdLe, y all wanna get sued or something ,Twitter for iPhone,0,0,False,1779
luvasoh, do we have an issue ,Twitter for iPhone,0,0,False,169
PrestonSteve933,try this use the live listen feature for airpods to spy on people talking near device via to add settings gt control center customize controls tap add icon next to hearing back button saves setting to turn on control center gt hearing icon gt live listen ,Twitter Web Client,6,1,False,143890
V_WVfitchic1,wow i d like to say i am surprised i d just like this iphone smax i have sitting here that wo not even connect wifi or use cellular data just make a simple call has given me the run around for months now useless do not upgrade to this phone ,Twitter for iPhone,0,0,False,258
Droidmuscle, today or tomorrow at latest are point,Twitter for iPhone,0,0,False,148
TribLIVE, has made the group chat function in facetime unavailable after users said there was a bug that could allow callers to activate another user microphone remotely ,TweetDeck,1,1,True,69737
nayansthankiya,if is using there is a massive potential user privacy hole should invest in starlink ,Twitterrific for Mac,0,0,False,107
ABC7,facetime warning the popular app could be letting your friends eavesdrop on your private conversations ,TweetDeck,25,23,True,1073651
poopyassboy, why the fuck is zech everywhere,Twitter for Android,0,0,False,35
sonofnels,wow just heard on irony that is disabled while they fix bug that let ppl eavesdrop on users ,Twitter for Android,0,0,False,3633
Dawgfan,reminder until fixed turn off facetime come on ,Twitter for iPhone,0,0,False,952
UXjabs, hi i would like to buy a macbookair in singapore with a french keyboard online is not possible could you please advise me on how to do this thanks ,Twitter for iPhone,0,0,False,51
TokenFuel, tip for users ignore the privacy invasions of continue building consuming fortifying open source concerning so many ppl are blindly loyal on a personal consumer level no less as it is in plain sight ,Twitter for Android,0,0,False,250
Cooke_Delacroix,new links ,WordPress.com,0,0,False,422
Cooke_Delacroix,new audiobook links ,WordPress.com,0,0,False,422
madhutmenon,for all the privacy talk this is a nice surprise from on the privacy day disable facetime right now updated via ,Twitter for Android,0,0,False,215
digitaldumpster,dear i just woke up from a dream where you added an emoji that was called cool sun it was basically just a sun emoji wearing sunglasses and it was the best dream i have ever had i have attached a drawing of what it looked like please make my dream a reality thank you ,Twitter for iPhone,40,0,False,341
todderdj,remember when we used to get hyped for the latest software update to our iphones because of the new features rather than fixing an annoying problem talking to you ,Twitter for iPhone,0,0,False,220
VanityIris, yes ma am you can use it,Twitter for iPhone,0,0,False,119
VanityIris, you re welcome ,Twitter for iPhone,0,0,False,119
VanityIris,so the just went next level on my phone turning off facetime for now ,Twitter for iPhone,76,32,False,119
JackiePsarianos, users privacy breach alert details here ,Twitter Web App,0,0,False,2593
kejalrshah,just discovered the keyboard shortcut to open the selected file folder on mac will save myself so many minutes is way better in keyboard shortcuts ,Twitter Web Client,0,0,False,539
blxcwvlf,i want to work for so badly,Twitter Web Client,1,0,False,110
swapnilrai1989, can you please help this guy i know he has done mistake but it is worth helping him as it could lead to a life loss just for dreaming an apple product which is a luxury in countries like india and china ,Twitter for Android,0,0,False,23
elionaa__, imma need y all to fix this lil facetime bug,Twitter for iPhone,0,0,False,460
MobileWorxs,blog introducing the ipad case ,Hootsuite Inc.,0,0,False,2121
AdrienneTacke,what was that photo from ,Twitter for Android,2,0,False,158
vtjones007,fack i am switching to huawei wait ,Twitter for iPhone,2,0,False,428
RobSayArt,big little created with and the ipad pro ,LaterMedia,69,11,False,333
RobSayArt,we all make mistakes but it is how you go in to fix them that counts created with and the ipad pro ,LaterMedia,7,1,False,333
rzrbladecupcake, we apologize for allowing your friends to spy on you the way we do ,Twitter for Android,6,2,False,1368
WCCBCharlotte,listen up facetimers reports said the bug could allow an user calling another iphone through to hear the audio from the other handset even if the receiver did not accept the call ,Hootsuite Inc.,0,0,True,81397
WCCBNewsRising,listen up facetimers reports said the bug could allow an user calling another iphone through to hear the audio from the other handset even if the receiver did not accept the call ,Hootsuite Inc.,0,0,False,8965
DanPScanlan, and my old phone dreaming,Twitter for iPhone,0,0,False,257
DrakeHoffman,you know just til gets their act together ,Twitter for iPhone,0,0,False,139
Jhonesty3, tryna set y all up i ll stick with my android ,Twitter for Android,0,0,False,51
aj_naddell,major problem bug lets you hear through someone else without consent ,Twitter for iPhone,1,0,False,5579
CapitalBanker,i would not be in the of doubting x is the number,Twitter for iPhone,0,0,False,988
Bint3bdullah7, why did this happen ,Twitter for iPhone,0,1,False,1161
o0ragman0o, i have been pretty happy with my xaiomi mi air comes with chinese windows license but took linux just fine ,Twitter Web App,1,0,False,340
LaureBoulinier, thank you ,Twitter Web Client,1,0,False,691
LaureBoulinier, hi can use this footage in the mailonline and video player apps and social accounts we ll credit you please find our terms here thank you,Twitter Web Client,1,0,False,691
TheHope4Music,so in the midst of trying to fix the facetime problem my is is not working,Twitter for iPhone,0,0,False,744
marcmaceira, except facetime drops mic ,Twitter for Android,0,0,False,30
ShaunJay,woah team up on attain health tracking app ,Twitter for iPhone,0,0,False,4148
jungianLaura,with news of audio leak making the rounds i would like to add that the same thing happened yesterday when i made a video call on my mac i could hear the other person audio before they answered ,Twitter Web Client,4,0,False,8664
watchinharrison, why are you closing apps ,Tweetbot for iΟS,1,0,False,4127
watchinharrison, i mean marie does not throw every item of clothing furniture book into the recycling before she next uses it does she it is the weirdest and most pointless thing i have seen iphone owners do it baffles me ,Twitter for iPhone,0,0,False,4127
axchimari2, why dont my alarms ever fucking go off,Twitter for iPhone,0,0,False,16
ohdeasu, iphone xs ,Twitter for iPad,0,0,False,21
kiahnajae, group facetime disableddd ,Twitter for iPhone,1,0,False,86
jeffliwag99,i have dealt with countless technical support from the biggest companies superb depends on the rep to startups but i have to say customer support has to be among the best ones they are simply stellar our stem kiddos send their love ,Twitter for Android,2,0,False,537
smoldo56, web falls dows maybe something big is coming ,Twitter for iPhone,0,0,False,34
TomekRudzki,hey you have an seo related issue here what english speaking people in countries like germany netherlands sweden and poland get for the keyword apple it is with the title in japanese h t from ,Twitter Web Client,15,8,False,871
Fabriziobustama, disables group facetime calling for everyone after major bug found by ,Twitter for Android,1,0,False,6833
itsSchmike,ffs it is how have you not fixed the swiping closed the music app while music is playing issue surely adding a did you mean to close the music app message would fix this ,Twitter Web Client,1,0,False,3141
itsSchmike, i like to keep things tidy ,Twitter for iPhone,0,0,False,3141
licensemag,is launching a streaming service for games ,Hootsuite Inc.,0,0,False,5550
CarmenThompson,so until fixes i am hoping to make the right facetime calls ,Twitter for Android,0,1,False,405
UheartMarc,just got caught cheating on my girl ima need you to fix this shit n get me a new bitch ,Twitter for Android,0,0,False,138
chief_r2g, fix the shit now,Twitter for iPhone,0,0,False,1105
99999sv, bug lets users listen in on others via facetime ,Twitter for Android,0,0,False,1857
harpreetsachdev, you are awesome for calling out facetime flaw on hence i have never ever used an phone ,Twitter for Android,0,0,False,359
MuzzyMindz, why the fuck we paying so much for our phones if they just gon do whatever the fuck they want anyway ,Twitter for iPhone,0,0,False,2518
Rice_cakes1738, idk fam sounds like ur fbi agent is pissed at u phew u gotta watch out for them fuckers,Twitter for iPhone,1,0,False,726
worldmeetjohn, the gb version is which is only less than my galaxy s when it just came out and it was the hottest phone that year this phone has a p lcd display and it does not even come with air pods you have to plug the provided rear buds into the charging port ,Twitter for Android,0,0,False,348
worldmeetjohn, that absurd it would be one thing if they were trying to provide a cheaper alternative to the market and it was selling for brand new but it takes some balls to charge for this the price of smartphones does seem to be creeping up though ,Twitter for Android,0,0,False,348
worldmeetjohn, can you go online with it though ,Twitter for Android,0,0,False,348
worldmeetjohn, actual resolution ,Twitter for Android,0,0,False,348
DrMarrten,i am at orchard road in singapore ,Foursquare,0,0,False,472
MaryGardner3, i clearly remember thinking ipad was a big mistake name wise ,Twitter Web Client,0,0,False,0
ExpectTweets, apple to patch snooping bug ,Hootsuite Inc.,0,0,False,5424
PHCity_Tafia,school run or work run makes the journey pleasant and hassle free download the pamdrive app from playstore or store and get a ride in minutes ,Twitter for iPhone,1,1,False,100260
SurfsharkSecure,apparently the bug was not news for after all here a tweet from more than a week ago actually camera blocking is a great feature idea for will definitely look into that ,Twitter Web Client,2,0,False,110
Napp_er, i ai not getting a damn iphone my android works just fine ,Twitter for Android,1,0,False,4
MrFebZ_242,that why sucks ,Twitter for Android,0,0,False,289
MaderLindsay, should have you yawn when setting up your face id my face does not open my phone when i am yawning which apparently happens a lot because i felt the need to write this tweet ,Twitter for iPhone,0,0,False,74
jdiazandreu, facetime bug lets you hear through someone else without consent ,Twitter Web Client,0,0,False,4739
michaellengyel, the group facetime feature has been disabled by until they send out an update to fix this bug ,Twitter for iPhone,1,0,False,119
michaellengyel, group security flaw bug has been addressed the group facetime feature has been disabled by and when they find the fix they will send out an update you can disable facetime in your setting if your still concerned ,Twitter for iPhone,2,0,False,119
michaellengyel, the group facetime feature has been disabled by and i am sure when they find the fix they will send out an update ,Twitter for iPhone,2,0,False,119
kenan_j1983,i feel like at owes the millions of iphone owners something not sure what yet but this shit is scary ,Twitter for iPhone,2,0,False,72
jrandall178, beautiful unethical and dangerous you ve turned every cell phone in gotham into a microphone this is wrong lucius fox the dark night stop listening and spying on me ,Twitter for iPhone,1,0,False,126
MeeBeeGeeBee, want to facetime ,Twitter for Android,0,0,False,0
DopeLifeClout, how long y all done had this glitch i need two months free of sumn figure that shit out ,Twitter for iPhone,0,0,False,516
brady_snyderhs, and are probably doing an insane amount of overtime if they really care about security as much as they say which i do believe,Twitter for iPhone,0,0,False,9
